member_id,gender,age,prefecture_code,join_date,leave_date,member_rank,annual_spend,has_spouse,email_optin,registration_channel
M0001449,2,7,23,2017-06-06,,SILVER,175395,0,0,WEB
M0001450,1,32,23,2021-10-31,,SILVER,128219,0,1,APP
M0001451,2,43,16,2018-05-04,,SILVER,192600,1,1,STORE
M0001452,2,47,25,2020-05-16,,GOLD,407162,1,1,STORE
M0001453,2,38,17,2013-10-22,,BRONZE,55087,0,1,APP
M0001454,2,34,40,2017-11-25,2025-04-19,BRONZE,89459,0,1,STORE
M0001455,1,54,12,2021-05-29,,GOLD,417164,1,0,APP
M0001456,1,45,31,2018-06-15,,BRONZE,41088,1,1,WEB
M0001457,1,29,13,2013-11-01,,BRONZE,62187,0,1,WEB
M0001458,1,41,40,2025-04-11,,BRONZE,220487,1,0,WEB
M0001459,2,47,13,2011-01-29,,BRONZE,57742,0,1,WEB
M0001460,1,69,40,2024-07-29,,SILVER,154482,0,1,WEB
M0001461,2,53,18,2021-08-05,,GOLD,591831,1,1,WEB
M0001462,2,61,27,2011-10-17,,SILVER,413518,1,0,STORE
M0001463,1,30,28,2014-01-31,,SILVER,287064,0,1,APP
M0001464,1,31,13,2015-11-25,,GOLD,277340,1,1,STORE
M0001465,2,36,35,2025-04-28,,GOLD,417382,1,1,WEB
M0001466,2,38,24,2018-04-09,,BRONZE,403334,1,1,WEB
M0001467,1,23,23,2014-02-17,,SILVER,227797,0,1,STORE
M0001468,1,62,07,2024-09-20,,BRONZE,103002,1,1,WEB
M0001469,2,55,13,2011-11-21,2021-09-05,BRONZE,51837,0,0,WEB
M0001470,1,35,29,2023-01-24,,GOLD,716370,1,0,STORE
M0001471,2,51,08,2023-04-17,,GOLD,1056111,1,0,WEB
M0001472,1,44,13,2016-03-08,2022-01-11,GOLD,261541,1,1,WEB
M0001473,1,52,45,2010-09-09,,SILVER,316822,1,1,PHONE
M0001474,2,17,13,2024-03-07,2025-12-31,BRONZE,42924,0,1,STORE
M0001475,2,38,01,2025-06-24,,BRONZE,39982,1,1,PHONE
M0001476,2,39,13,2016-01-19,,BRONZE,59545,0,0,STORE
M0001477,1,51,08,2012-12-21,,BRONZE,74078,1,1,WEB
M0001478,9,29,13,2014-05-04,2022-07-29,SILVER,152242,0,1,APP
M0001479,2,13,13,2012-03-08,2020-09-27,SILVER,278668,0,0,APP
M0001480,2,22,11,2019-10-05,,BRONZE,30144,0,1,PHONE
M0001481,1,39,47,2018-04-19,,BRONZE,19031,0,0,STORE
M0001482,1,41,27,2015-09-11,,BRONZE,126080,0,1,WEB
M0001483,2,69,01,2020-05-30,,GOLD,436650,1,0,STORE
M0001484,1,50,23,2019-12-17,2025-12-31,BRONZE,98836,0,0,WEB
M0001485,2,41,29,2010-03-07,,BRONZE,18542,0,1,WEB
M0001486,1,39,14,2016-07-22,2024-01-09,BRONZE,56358,0,1,WEB
M0001487,9,59,28,2023-10-26,,BRONZE,102614,1,1,WEB
M0001488,2,30,42,2022-09-25,,BRONZE,95453,1,0,STORE
M0001489,2,38,14,2023-09-05,,GOLD,417049,0,1,PHONE
M0001490,2,21,11,2025-04-08,,BRONZE,24609,0,0,APP
M0001491,1,64,34,2010-12-25,,BRONZE,84520,1,0,APP
M0001492,2,47,14,2014-04-29,2021-01-19,BRONZE,50531,1,1,APP
M0001493,2,28,40,2017-05-08,2023-12-27,BRONZE,65634,0,1,WEB
M0001494,2,38,14,2018-02-28,2020-05-01,GOLD,432564,1,1,STORE
M0001495,1,49,22,2022-07-31,,SILVER,216568,1,1,APP
M0001496,2,36,39,2021-08-04,,SILVER,195583,1,1,WEB
M0001497,2,31,12,2021-04-20,,SILVER,108957,0,1,WEB
M0001498,2,29,01,2012-07-15,,BRONZE,26269,1,1,APP
M0001499,1,46,40,2020-11-04,,BRONZE,2540,1,1,APP
M0001500,2,34,13,2022-09-26,2025-12-31,BRONZE,29017,1,1,WEB
M0001501,2,32,13,2022-01-13,,GOLD,328132,1,1,STORE
M0001502,9,17,13,2019-04-30,,SILVER,114530,0,1,APP
M0001503,1,41,13,2011-06-01,,BRONZE,72794,1,0,PHONE
M0001504,1,37,12,2012-05-25,,GOLD,608848,1,1,APP
M0001505,2,35,13,2021-11-21,,BRONZE,43303,1,1,WEB
M0001506,2,43,13,2023-11-22,,BRONZE,78819,0,0,STORE
M0001507,2,53,40,2023-03-17,,BRONZE,108454,0,0,PHONE
M0001508,2,52,27,2016-10-29,,BRONZE,39673,0,1,WEB
M0001509,1,49,13,2019-05-26,2023-01-29,BRONZE,37031,1,0,APP
M0001510,2,36,13,2012-10-29,2015-02-04,GOLD,596480,1,1,STORE
M0001511,1,30,27,2019-06-21,,BRONZE,10818,1,0,STORE
M0001512,1,22,23,2013-02-15,,BRONZE,13538,0,1,STORE
M0001513,2,30,16,2022-09-21,,BRONZE,19571,0,1,STORE
M0001514,2,40,30,2022-07-27,,BRONZE,73823,1,0,WEB
M0001515,2,27,16,2010-10-27,,BRONZE,39951,0,1,APP
M0001516,1,42,01,2024-12-21,,BRONZE,34400,0,1,STORE
M0001517,1,24,36,2022-09-27,,BRONZE,25400,0,0,PHONE
M0001518,9,12,23,2016-01-20,,BRONZE,20289,0,1,WEB
M0001519,1,54,12,2017-03-21,,BRONZE,95435,0,1,APP
M0001520,1,32,40,2011-04-06,,SILVER,82711,1,1,WEB
M0001521,1,26,14,2024-12-24,,PLATINUM,674755,0,0,APP
M0001522,2,21,14,2011-08-13,,BRONZE,42701,1,1,APP
M0001523,2,47,13,2024-10-04,,SILVER,176660,0,1,APP
M0001524,2,63,21,2020-06-21,2023-01-30,SILVER,127440,0,1,STORE
M0001525,2,33,13,2024-09-12,,SILVER,163881,1,1,WEB
M0001526,1,36,03,2015-12-07,2023-01-21,SILVER,100017,0,1,PHONE
M0001527,1,58,31,2024-05-01,,SILVER,284325,1,1,WEB
M0001528,2,9,23,2016-10-26,,GOLD,864130,0,1,WEB
M0001529,1,73,13,2015-08-08,2016-11-09,BRONZE,85066,1,0,WEB
M0001530,1,82,11,2015-05-24,,SILVER,188276,1,0,APP
M0001531,1,22,14,2025-03-26,2025-12-31,SILVER,372435,0,1,APP
M0001532,1,38,46,2017-06-13,,GOLD,265288,1,1,APP
M0001533,2,28,05,2017-08-28,,SILVER,459000,0,1,STORE
M0001534,2,35,08,2020-04-18,,PLATINUM,1124305,0,1,STORE
M0001535,1,33,23,2018-11-23,,SILVER,216247,1,1,PHONE
M0001536,2,54,07,2018-08-29,,SILVER,333625,0,1,APP
M0001537,2,38,08,2016-01-25,,GOLD,223650,0,1,WEB
M0001538,2,25,13,2012-08-17,,SILVER,227914,0,1,PHONE
M0001539,2,37,27,2025-11-30,,SILVER,161522,0,0,PHONE
M0001540,1,49,13,2017-11-11,2025-03-07,GOLD,1023660,1,1,STORE
M0001541,2,20,23,2025-07-22,,BRONZE,8615,0,1,STORE
M0001542,1,12,33,2017-05-15,,PLATINUM,522651,0,1,PHONE
M0001543,1,74,01,2019-08-05,,GOLD,374642,0,0,APP
M0001544,1,29,23,2018-09-25,,SILVER,174035,0,0,WEB
M0001545,2,38,38,2025-06-14,,BRONZE,72598,1,1,PHONE
M0001546,1,33,13,2011-10-09,,BRONZE,35636,1,1,APP
M0001547,1,49,13,2018-04-13,,BRONZE,41058,1,1,APP
M0001548,2,70,37,2012-06-16,2022-02-21,BRONZE,109561,1,1,STORE
M0001549,1,50,36,2023-11-21,,SILVER,275277,1,1,WEB
M0001550,1,14,04,2018-06-26,2021-07-07,GOLD,262396,0,1,WEB
M0001551,1,16,27,2024-10-08,,SILVER,1080959,0,1,WEB
M0001552,1,33,44,2014-05-29,,BRONZE,38059,0,1,STORE
M0001553,1,35,17,2012-08-09,,PLATINUM,653749,1,0,APP
M0001554,1,11,03,2020-01-25,,GOLD,339634,0,1,STORE
M0001555,1,54,27,2012-05-01,,SILVER,358437,1,1,WEB
M0001556,2,22,23,2015-12-19,,BRONZE,56442,1,0,WEB
M0001557,2,65,25,2015-01-09,,SILVER,192290,1,1,APP
M0001558,2,71,31,2013-07-13,,BRONZE,20841,1,1,APP
M0001559,2,36,28,2012-02-03,2017-05-04,BRONZE,51280,1,0,WEB
M0001560,2,47,23,2020-07-02,2025-12-31,SILVER,254732,1,1,WEB
M0001561,9,19,06,2022-02-17,,SILVER,202879,1,0,WEB
M0001562,2,51,23,2016-04-20,,BRONZE,16414,1,1,APP
M0001563,2,32,40,2014-07-01,,GOLD,257574,1,0,APP
M0001564,2,22,13,2012-07-10,,GOLD,418404,0,1,APP
M0001565,2,35,13,2020-10-31,,SILVER,191172,1,0,APP
M0001566,2,32,17,2022-12-10,,BRONZE,48034,1,1,APP
M0001567,1,34,13,2018-10-08,2022-01-24,BRONZE,65484,1,1,STORE
M0001568,1,56,13,2016-11-28,2023-11-17,SILVER,291941,1,1,WEB
M0001569,2,27,36,2020-05-17,,GOLD,435782,0,1,WEB
M0001570,2,69,06,2024-08-22,,SILVER,157286,1,1,WEB
M0001571,1,17,13,2025-11-01,,BRONZE,75930,0,1,WEB
M0001572,2,67,14,2013-02-04,2021-10-19,BRONZE,23974,1,1,WEB
M0001573,2,23,17,2017-08-18,,BRONZE,27622,0,1,WEB
M0001574,2,40,40,2024-01-09,,SILVER,120610,0,1,WEB
M0001575,1,32,11,2020-02-16,2025-12-31,SILVER,254461,1,1,APP
M0001576,1,34,11,2023-01-21,,BRONZE,31853,1,0,STORE
M0001577,2,54,27,2025-12-07,,SILVER,272050,1,0,WEB
M0001578,2,65,08,2011-08-31,,GOLD,587714,1,1,WEB
M0001579,9,60,13,2019-10-19,2023-05-12,BRONZE,41855,1,0,STORE
M0001580,2,33,23,2018-07-05,,BRONZE,25465,1,0,PHONE
M0001581,2,43,13,2014-07-22,,SILVER,185938,0,1,WEB
M0001582,1,27,13,2020-06-17,,GOLD,634002,0,1,APP
M0001583,1,23,13,2011-08-30,,BRONZE,8836,0,1,PHONE
M0001584,1,21,32,2017-12-05,,BRONZE,19278,0,1,APP
M0001585,2,33,13,2016-08-20,,SILVER,233515,1,0,STORE
M0001586,2,44,27,2016-03-30,,BRONZE,48315,1,1,WEB
M0001587,1,7,13,2019-10-30,2025-12-31,GOLD,458842,0,1,WEB
M0001588,2,39,10,2025-02-06,,SILVER,323359,1,1,APP
M0001589,1,66,11,2025-02-27,,BRONZE,38315,0,1,PHONE
M0001590,1,59,41,2021-03-19,,GOLD,485696,0,0,APP
M0001591,1,30,02,2015-04-19,,SILVER,194886,1,0,WEB
M0001592,1,16,23,2025-06-15,2025-12-31,SILVER,111960,0,0,WEB
M0001593,2,48,12,2025-12-22,,BRONZE,73590,0,1,WEB
M0001594,1,1,13,2023-07-17,,SILVER,98198,0,1,PHONE
M0001595,2,59,42,2023-12-21,,GOLD,854901,0,0,WEB
M0001596,2,36,43,2023-01-28,,BRONZE,90158,1,1,WEB
M0001597,1,71,27,2022-03-01,2025-04-07,BRONZE,31026,1,0,STORE
M0001598,1,11,01,2021-08-11,,PLATINUM,749913,0,1,WEB
M0001599,2,56,27,2020-03-19,,BRONZE,16478,1,1,WEB
M0001600,1,38,28,2020-05-03,,BRONZE,66306,1,1,WEB
M0001601,2,34,18,2016-03-27,,BRONZE,49658,1,0,STORE
M0001602,1,17,41,2024-03-10,,SILVER,123316,0,1,WEB
M0001603,2,50,14,2020-02-26,,SILVER,430851,0,0,WEB
M0001604,2,51,05,2019-10-25,,BRONZE,41726,1,1,STORE
M0001605,1,70,08,2021-11-14,,BRONZE,99863,0,1,APP
M0001606,1,57,27,2011-03-16,,SILVER,181116,1,0,APP
M0001607,9,30,01,2024-09-14,,SILVER,239378,0,1,APP
M0001608,1,23,12,2019-04-28,,BRONZE,54831,1,1,STORE
M0001609,1,17,17,2025-02-10,,SILVER,119033,0,1,APP
M0001610,1,65,47,2011-08-24,,SILVER,138474,1,0,WEB
M0001611,1,27,13,2013-09-27,2014-12-24,BRONZE,54492,0,1,WEB
M0001612,2,65,27,2025-03-10,,BRONZE,47666,0,1,APP
M0001613,2,49,13,2021-01-31,,GOLD,566654,1,0,WEB
M0001614,1,46,13,2020-05-07,,GOLD,363580,0,1,WEB
M0001615,2,35,11,2016-06-20,2025-02-10,BRONZE,90633,0,1,WEB
M0001616,1,51,33,2018-11-22,,GOLD,325564,1,0,APP
M0001617,1,40,11,2018-09-28,2024-06-15,SILVER,128852,1,0,APP
M0001618,2,34,02,2013-03-02,,PLATINUM,1112679,0,1,WEB
M0001619,9,52,40,2019-01-25,,PLATINUM,822640,0,0,WEB
M0001620,1,38,14,2018-04-03,,SILVER,210283,1,0,WEB
M0001621,1,26,26,2015-01-04,,SILVER,154435,0,1,WEB
M0001622,2,50,12,2015-06-25,,BRONZE,30856,0,1,WEB
M0001623,2,39,14,2022-04-15,,SILVER,378097,0,0,WEB
M0001624,1,48,37,2020-10-21,,BRONZE,27001,0,1,APP
M0001625,1,32,23,2017-07-09,,SILVER,189534,1,1,PHONE
M0001626,2,19,27,2019-09-03,,BRONZE,33953,0,1,WEB
M0001627,1,69,23,2013-11-10,,GOLD,289489,0,1,WEB
M0001628,1,66,03,2017-12-27,2024-04-08,PLATINUM,619125,1,1,APP
M0001629,1,55,40,2018-12-28,,BRONZE,21922,1,1,WEB
M0001630,1,33,29,2014-01-17,,SILVER,195596,0,0,WEB
M0001631,2,35,23,2012-09-17,,GOLD,569512,1,1,WEB
M0001632,2,63,11,2018-05-31,2025-12-24,SILVER,155354,1,1,STORE
M0001633,2,34,31,2025-01-19,,PLATINUM,993469,1,1,WEB
M0001634,2,29,11,2017-05-22,,SILVER,240772,1,0,WEB
M0001635,9,72,40,2024-06-03,,BRONZE,41170,1,1,APP
M0001636,1,39,13,2023-08-15,,SILVER,421480,1,1,WEB
M0001637,1,70,40,2021-12-01,,SILVER,101080,1,1,APP
M0001638,2,16,40,2024-04-23,,BRONZE,37458,0,1,STORE
M0001639,1,49,27,2016-07-31,,GOLD,264172,1,0,WEB
M0001640,2,75,28,2022-02-24,,SILVER,195333,1,1,WEB
M0001641,2,41,13,2012-04-25,,BRONZE,47649,0,1,APP
M0001642,1,36,27,2015-02-11,,BRONZE,38824,1,0,WEB
M0001643,2,20,28,2019-01-25,2025-12-31,BRONZE,127229,0,1,WEB
M0001644,1,58,27,2010-08-11,,BRONZE,96591,1,1,WEB
M0001645,1,27,12,2022-03-31,,SILVER,91280,0,1,PHONE
M0001646,2,38,05,2024-10-21,,BRONZE,46713,1,0,PHONE
M0001647,1,19,14,2011-09-08,,GOLD,383043,0,0,APP
M0001648,2,66,13,2025-11-15,,GOLD,274124,0,1,WEB
M0001649,2,60,23,2011-05-31,,SILVER,368677,0,1,WEB
M0001650,2,39,13,2012-01-13,,SILVER,189473,0,1,WEB
M0001651,1,20,23,2022-03-14,2025-12-31,PLATINUM,764882,0,1,WEB
M0001652,1,66,09,2020-12-20,,BRONZE,45360,0,1,PHONE
M0001653,1,34,01,2024-12-23,,BRONZE,131035,1,1,STORE
M0001654,1,21,11,2016-10-20,,BRONZE,26568,0,1,WEB
M0001655,2,10,41,2019-02-28,,BRONZE,17804,0,1,APP
M0001656,1,29,13,2012-05-17,,BRONZE,58607,0,1,WEB
M0001657,1,15,33,2021-01-26,,SILVER,66300,0,0,STORE
M0001658,2,29,21,2025-12-20,,SILVER,105682,0,1,WEB
M0001659,1,53,40,2019-07-21,,BRONZE,66804,1,0,STORE
M0001660,1,34,13,2024-12-06,,BRONZE,70385,0,1,WEB
M0001661,1,46,13,2016-04-18,2024-12-24,BRONZE,89252,1,1,WEB
M0001662,2,28,38,2025-09-21,,SILVER,300444,0,1,PHONE
M0001663,2,41,27,2018-08-03,,BRONZE,29941,1,0,PHONE
M0001664,1,73,32,2012-04-20,,BRONZE,15857,1,0,STORE
M0001665,2,34,23,2015-10-20,,BRONZE,33209,0,1,APP
M0001666,2,47,11,2017-11-14,,SILVER,87008,0,1,WEB
M0001667,2,13,01,2011-01-27,,BRONZE,52596,0,1,WEB
M0001668,1,66,27,2024-05-01,,SILVER,195379,1,1,WEB
M0001669,1,32,11,2013-10-29,,GOLD,272598,1,1,WEB
M0001670,2,58,41,2020-10-20,,SILVER,161426,1,0,STORE
M0001671,1,38,27,2024-09-20,,BRONZE,26225,1,1,APP
M0001672,2,50,38,2016-12-14,,SILVER,181442,0,0,APP
M0001673,2,51,47,2019-10-01,2023-08-25,BRONZE,12914,0,1,STORE
M0001674,1,32,13,2018-04-08,,GOLD,290784,1,1,STORE
M0001675,2,59,23,2022-03-24,,GOLD,445738,0,1,STORE
M0001676,2,27,13,2010-08-14,2018-08-26,BRONZE,55313,0,0,PHONE
M0001677,2,53,01,2015-10-03,,BRONZE,33618,0,1,WEB
M0001678,1,33,46,2019-10-14,,SILVER,142793,1,1,STORE
M0001679,2,46,35,2011-06-18,2012-11-08,SILVER,124200,0,1,PHONE
M0001680,2,32,38,2023-10-04,,BRONZE,14925,1,1,STORE
M0001681,2,41,27,2020-02-11,,GOLD,610793,1,1,APP
M0001682,2,22,28,2010-01-17,,BRONZE,42140,1,1,STORE
M0001683,2,44,27,2010-03-13,,GOLD,343392,0,0,PHONE
M0001684,1,41,35,2012-07-23,,GOLD,196146,0,0,APP
M0001685,1,31,27,2020-08-15,2025-04-20,BRONZE,38154,0,0,STORE
M0001686,1,39,13,2018-04-16,2022-01-08,BRONZE,161614,0,0,WEB
M0001687,2,42,13,2017-09-19,,BRONZE,53208,1,1,STORE
M0001688,2,30,27,2018-12-23,,GOLD,1589192,0,1,WEB
M0001689,2,38,27,2017-12-01,,BRONZE,75360,1,1,WEB
M0001690,1,23,13,2015-06-30,,BRONZE,39520,0,1,STORE
M0001691,2,80,32,2010-02-12,,SILVER,109719,1,0,STORE
M0001692,2,58,19,2010-06-13,2020-05-08,BRONZE,32909,0,0,APP
M0001693,1,45,27,2021-01-09,,BRONZE,35541,1,1,WEB
M0001694,2,60,19,2021-11-24,,GOLD,703710,1,1,WEB
M0001695,2,6,11,2013-11-02,,SILVER,186350,0,1,STORE
M0001696,2,35,18,2013-11-20,,SILVER,172781,0,1,STORE
M0001697,1,33,14,2016-07-11,2023-10-21,BRONZE,106558,1,1,WEB
M0001698,2,17,28,2020-04-24,,SILVER,172821,0,0,WEB
M0001699,9,36,40,2019-07-01,2025-12-31,SILVER,177186,0,1,WEB
M0001700,2,43,27,2018-12-12,,BRONZE,84392,0,0,APP
M0001701,2,56,28,2010-08-03,,PLATINUM,1019710,1,1,WEB
M0001702,9,21,16,2016-11-22,,BRONZE,14109,0,1,STORE
M0001703,1,47,16,2022-01-16,2024-06-27,BRONZE,20863,1,1,PHONE
M0001704,2,40,14,2019-06-12,,GOLD,653380,0,1,WEB
M0001705,2,46,23,2022-11-29,,BRONZE,21690,1,1,APP
M0001706,9,31,17,2021-02-13,2023-08-23,PLATINUM,677450,1,1,APP
M0001707,1,64,13,2024-05-25,,BRONZE,89262,1,1,STORE
M0001708,1,38,13,2019-02-27,,BRONZE,14881,1,1,PHONE
M0001709,2,70,40,2019-02-09,2021-07-25,BRONZE,73703,0,1,WEB
M0001710,1,27,27,2018-12-03,,BRONZE,66080,1,1,APP
M0001711,2,53,40,2014-03-27,2023-09-03,GOLD,862986,1,0,WEB
M0001712,1,39,13,2016-12-23,,PLATINUM,824708,1,1,WEB
M0001713,9,34,01,2012-09-12,,SILVER,271494,1,1,WEB
M0001714,2,51,03,2016-11-18,2020-07-10,BRONZE,55412,0,0,STORE
M0001715,1,35,20,2012-05-25,,SILVER,246112,0,1,WEB
M0001716,2,15,12,2017-11-09,,BRONZE,25135,0,0,WEB
M0001717,1,33,40,2025-04-08,,BRONZE,114899,1,1,WEB
M0001718,2,62,39,2017-03-26,,BRONZE,46013,1,0,WEB
M0001719,2,61,09,2021-10-26,,BRONZE,15465,1,1,WEB
M0001720,2,72,23,2017-01-09,,BRONZE,18203,1,0,APP
M0001721,1,40,27,2024-06-30,,SILVER,152621,1,0,STORE
M0001722,1,18,12,2013-05-14,,BRONZE,12649,1,1,APP
M0001723,2,33,01,2023-05-08,,BRONZE,115845,1,1,APP
M0001724,2,40,04,2021-08-06,2023-06-30,BRONZE,135504,0,0,WEB
M0001725,2,23,19,2024-03-22,2025-12-31,SILVER,99319,0,1,WEB
M0001726,1,68,37,2012-02-16,,SILVER,274136,1,1,APP
M0001727,1,78,42,2024-04-26,,BRONZE,74869,1,1,STORE
M0001728,2,48,12,2024-07-16,,GOLD,466938,0,1,STORE
M0001729,1,40,44,2014-09-26,,SILVER,133170,1,0,WEB
M0001730,1,18,37,2019-12-31,2025-12-31,BRONZE,36187,0,1,WEB
M0001731,2,66,13,2019-05-22,,BRONZE,15659,1,1,STORE
M0001732,1,41,12,2010-10-13,,PLATINUM,793056,0,1,APP
M0001733,2,35,13,2018-05-28,,BRONZE,23908,1,0,PHONE
M0001734,1,48,14,2020-07-18,,BRONZE,25023,1,1,STORE
M0001735,2,30,14,2013-04-13,,SILVER,256906,1,1,APP
M0001736,2,42,23,2015-10-14,,BRONZE,48426,1,1,STORE
M0001737,2,15,13,2019-05-15,,GOLD,298441,0,1,PHONE
M0001738,1,58,27,2024-11-16,,GOLD,773994,1,1,APP
M0001739,2,38,13,2010-12-21,,GOLD,771907,1,1,WEB
M0001740,2,60,12,2024-12-23,,SILVER,203134,0,1,WEB
M0001741,1,37,34,2023-01-22,2025-12-31,SILVER,158664,1,0,PHONE
M0001742,1,38,47,2023-07-15,,BRONZE,132057,1,0,STORE
M0001743,1,19,11,2010-10-06,,GOLD,460438,0,0,STORE
M0001744,9,53,27,2019-02-01,,BRONZE,131695,0,0,APP
M0001745,2,25,30,2015-11-25,,BRONZE,35523,1,1,WEB
M0001746,2,32,13,2024-09-15,,PLATINUM,759581,0,0,APP
M0001747,2,40,45,2021-11-08,,PLATINUM,860871,0,1,STORE
M0001748,2,42,08,2020-05-25,,SILVER,247906,1,0,APP
M0001749,2,11,23,2010-06-12,,SILVER,277434,0,0,STORE
M0001750,1,36,13,2024-01-02,,BRONZE,10448,1,1,WEB
M0001751,2,54,13,2017-11-01,,SILVER,273438,0,1,PHONE
M0001752,1,34,28,2012-07-24,,BRONZE,22090,1,1,STORE
M0001753,2,36,40,2023-12-26,,BRONZE,114898,1,0,APP
M0001754,2,43,29,2024-06-20,,BRONZE,58801,0,1,WEB
M0001755,1,38,12,2017-12-12,,GOLD,640498,0,1,STORE
M0001756,2,22,11,2020-08-02,,PLATINUM,658607,0,0,APP
M0001757,1,39,27,2019-10-08,2022-12-05,PLATINUM,1539198,1,1,APP
M0001758,9,57,23,2014-11-08,,GOLD,274167,1,1,PHONE
M0001759,2,22,13,2021-12-22,,BRONZE,31185,0,1,APP
M0001760,2,34,02,2025-12-19,,BRONZE,37124,1,1,WEB
M0001761,1,17,01,2024-12-12,2025-12-31,BRONZE,20692,0,1,APP
M0001762,1,56,22,2020-12-28,,BRONZE,21529,0,1,PHONE
M0001763,1,38,11,2015-10-07,,SILVER,213356,0,1,PHONE
M0001764,1,26,27,2024-07-14,,BRONZE,213250,0,1,PHONE
M0001765,1,42,26,2024-11-02,2025-12-31,GOLD,405962,0,0,APP
M0001766,1,20,05,2010-02-02,,BRONZE,133195,0,0,APP
M0001767,9,22,07,2015-06-01,,BRONZE,22501,0,1,STORE
M0001768,1,15,23,2018-11-02,,GOLD,622721,0,1,WEB
M0001769,1,22,33,2019-03-31,,SILVER,359932,0,0,APP
M0001770,2,63,27,2021-05-27,2024-05-27,BRONZE,12451,1,1,WEB
M0001771,2,28,40,2018-03-21,,SILVER,86590,0,0,STORE
M0001772,2,48,21,2010-03-22,,SILVER,114688,1,0,WEB
M0001773,2,26,13,2012-08-26,,BRONZE,56280,0,0,WEB
M0001774,2,53,22,2022-03-15,,SILVER,158554,1,1,APP
M0001775,2,23,14,2021-02-03,,GOLD,496628,0,1,STORE
M0001776,2,41,13,2020-06-04,,BRONZE,45096,1,1,STORE
M0001777,2,41,13,2017-01-20,,BRONZE,77612,1,1,STORE
M0001778,1,80,29,2014-05-25,,BRONZE,63661,1,1,APP
M0001779,1,51,19,2014-12-06,,SILVER,406661,1,1,WEB
M0001780,2,30,14,2021-01-09,2024-11-01,PLATINUM,865229,1,1,STORE
M0001781,1,52,13,2018-01-26,,BRONZE,22043,1,1,WEB
M0001782,2,76,27,2012-02-04,,GOLD,175522,0,1,PHONE
M0001783,1,12,27,2016-05-23,,GOLD,254712,0,1,WEB
M0001784,1,26,10,2023-03-09,2025-12-31,BRONZE,122508,0,1,PHONE
M0001785,1,36,27,2019-08-02,2025-12-31,GOLD,833497,0,1,WEB
M0001786,2,33,27,2023-11-11,2025-12-31,PLATINUM,872294,1,0,WEB
M0001787,1,34,13,2018-02-20,,PLATINUM,624080,1,0,PHONE
M0001788,2,18,01,2017-10-08,,SILVER,256363,0,0,STORE
M0001789,2,64,05,2025-03-11,,BRONZE,33191,1,1,WEB
M0001790,1,16,12,2018-02-13,,BRONZE,53564,0,0,STORE
M0001791,2,37,28,2012-02-29,2015-08-19,BRONZE,41637,1,1,WEB
M0001792,1,58,44,2016-06-07,,SILVER,84790,0,0,WEB
M0001793,1,39,11,2020-05-12,,BRONZE,95370,0,1,WEB
M0001794,2,23,31,2015-07-12,,SILVER,128636,0,0,WEB
M0001795,2,17,12,2016-07-25,,GOLD,377911,0,1,WEB
M0001796,1,36,13,2023-12-20,,BRONZE,9568,0,1,STORE
M0001797,2,27,22,2016-12-17,2020-02-24,GOLD,483961,1,1,APP
M0001798,1,43,28,2014-11-17,2015-12-26,BRONZE,83835,1,1,WEB
M0001799,2,16,12,2011-09-23,,BRONZE,19551,0,1,WEB
M0001800,2,54,27,2016-06-12,,GOLD,489817,1,0,WEB
M0001801,2,42,11,2022-04-08,,BRONZE,52639,1,1,PHONE
M0001802,2,43,33,2014-10-19,2024-03-17,BRONZE,119500,1,0,WEB
M0001803,1,64,27,2017-07-13,,PLATINUM,776973,1,0,WEB
M0001804,2,33,13,2020-07-04,,GOLD,435208,1,1,PHONE
M0001805,2,28,27,2024-11-05,,GOLD,364873,0,0,STORE
M0001806,2,31,23,2023-01-11,,BRONZE,28498,0,1,WEB
M0001807,1,37,25,2014-07-31,,BRONZE,25534,1,1,APP
M0001808,1,38,12,2012-08-18,,BRONZE,38538,1,1,WEB
M0001809,1,26,37,2020-09-25,,BRONZE,36873,0,0,WEB
M0001810,1,6,11,2014-01-28,,PLATINUM,709470,0,1,STORE
M0001811,1,30,40,2016-04-12,,BRONZE,23973,1,1,PHONE
M0001812,1,46,27,2011-09-01,,SILVER,103173,1,1,PHONE
M0001813,2,42,27,2022-05-23,2025-12-31,BRONZE,53861,1,0,STORE
M0001814,1,60,10,2012-07-25,,SILVER,195996,1,0,WEB
M0001815,2,73,13,2016-02-03,,BRONZE,47476,1,1,STORE
M0001816,2,53,27,2016-07-05,,BRONZE,69139,1,1,PHONE
M0001817,2,64,34,2010-09-06,,BRONZE,23946,1,1,APP
M0001818,2,53,28,2022-06-01,2025-12-31,GOLD,322406,1,0,WEB
M0001819,2,69,13,2019-11-24,,SILVER,266857,1,1,PHONE
M0001820,2,71,06,2018-09-01,,SILVER,276891,1,0,PHONE
M0001821,2,56,23,2012-11-06,,BRONZE,25822,1,1,WEB
M0001822,2,52,30,2010-11-08,,SILVER,228680,1,1,APP
M0001823,2,37,04,2010-11-22,2016-10-03,SILVER,161710,0,1,APP
M0001824,2,39,13,2020-01-02,,SILVER,190684,1,0,WEB
M0001825,2,34,27,2021-12-19,,SILVER,281451,1,0,PHONE
M0001826,1,51,27,2022-09-22,,GOLD,674099,1,1,WEB
M0001827,2,28,06,2022-10-22,2023-11-18,PLATINUM,1196501,0,0,WEB
M0001828,2,37,23,2016-04-18,,PLATINUM,759634,0,1,PHONE
