transaction_id,member_id,transaction_date,store_code,product_category,quantity,amount,payment_method
T0000001447,M0000248,2013-06-30,S035,HOME,2,46438,CASH
T0000001448,M0000141,2013-07-01,S050,DAILY,2,1794,DEBIT
T0000001449,M0000193,2013-07-01,S028,APPAREL,5,10595,DEBIT
T0000001450,M0000253,2013-07-01,S012,ELECTRONICS,1,62791,CREDIT
T0000001451,M0000071,2013-07-02,S031,FOOD,4,2002,DEBIT
T0000001452,M0000006,2013-07-03,S011,FOOD,1,7460,CREDIT
T0000001453,M0000071,2013-07-03,S026,FOOD,8,16293,CREDIT
T0000001454,M0000084,2013-07-04,S010,FOOD,6,822,CREDIT
T0000001455,M0000246,2013-07-04,S037,ELECTRONICS,1,9007,CREDIT
T0000001456,M0000048,2013-07-05,S015,FOOD,3,2211,EMONEY
T0000001457,M0000078,2013-07-05,S048,FOOD,7,6710,DEBIT
T0000001458,M0000295,2013-07-05,S033,HOME,3,4343,CREDIT
T0000001459,M0000029,2013-07-06,S050,FOOD,2,2493,CREDIT
T0000001460,M0000059,2013-07-06,S009,FOOD,4,2295,EMONEY
T0000001461,M0000140,2013-07-06,S031,FOOD,3,4487,CREDIT
T0000001462,M0000246,2013-07-06,S018,DAILY,6,1812,EMONEY
T0000001463,M0000078,2013-07-07,S042,ELECTRONICS,1,28269,POINT
T0000001464,M0000097,2013-07-07,S042,BOOKS,2,12982,EMONEY
T0000001465,M0000126,2013-07-07,S011,FOOD,3,1244,EMONEY
T0000001466,M0000240,2013-07-07,S043,FOOD,4,10978,CREDIT
T0000001467,M0000071,2013-07-08,S043,APPAREL,3,8888,CREDIT
T0000001468,M0000150,2013-07-08,S023,HOME,2,38032,CASH
T0000001469,M0000246,2013-07-08,S011,FOOD,6,14637,CREDIT
T0000001470,M0000006,2013-07-09,S023,DAILY,3,760,CREDIT
T0000001471,M0000150,2013-07-10,S014,APPAREL,3,1199,EMONEY
T0000001472,M0000256,2013-07-10,S032,FOOD,1,9585,CREDIT
T0000001473,M0000295,2013-07-10,S041,FOOD,5,6124,CREDIT
T0000001474,M0000141,2013-07-11,S038,FOOD,5,5206,CREDIT
T0000001475,M0000184,2013-07-11,S030,DAILY,4,6127,EMONEY
T0000001476,M0000290,2013-07-11,S039,DAILY,3,1506,CASH
T0000001477,M0000150,2013-07-12,S033,DAILY,8,6435,EMONEY
T0000001478,M0000071,2013-07-14,S002,APPAREL,1,13930,CREDIT
T0000001479,M0000078,2013-07-14,S039,FOOD,5,1900,CREDIT
T0000001480,M0000079,2013-07-14,S017,HOME,1,20618,EMONEY
T0000001481,M0000136,2013-07-14,S002,APPAREL,3,4842,DEBIT
T0000001482,M0000223,2013-07-15,S036,FOOD,4,4970,EMONEY
T0000001483,M0000246,2013-07-15,S037,DAILY,3,8662,CREDIT
T0000001484,M0000246,2013-07-15,S009,FOOD,1,4546,DEBIT
T0000001485,M0000246,2013-07-15,S029,FOOD,4,3542,DEBIT
T0000001486,M0000246,2013-07-15,S023,FOOD,4,2020,EMONEY
T0000001487,M0000253,2013-07-15,S023,DAILY,6,8233,EMONEY
T0000001488,M0000029,2013-07-16,S016,ELECTRONICS,1,15398,CREDIT
T0000001489,M0000246,2013-07-17,S038,FOOD,4,12979,CREDIT
T0000001490,M0000034,2013-07-18,S043,DAILY,2,6799,CASH
T0000001491,M0000128,2013-07-18,S011,APPAREL,2,7212,EMONEY
T0000001492,M0000217,2013-07-18,S019,BOOKS,1,4644,CREDIT
T0000001493,M0000246,2013-07-18,S037,APPAREL,4,16754,CREDIT
T0000001494,M0000006,2013-07-19,S041,APPAREL,3,12676,EMONEY
T0000001495,M0000048,2013-07-19,S019,HOME,1,17909,DEBIT
T0000001496,M0000059,2013-07-19,S021,APPAREL,1,82693,DEBIT
T0000001497,M0000260,2013-07-19,S031,ELECTRONICS,1,9999,CREDIT
T0000001498,M0000071,2013-07-20,S037,FOOD,3,3066,DEBIT
T0000001499,M0000097,2013-07-20,S030,HOME,3,31304,EMONEY
T0000001500,M0000141,2013-07-20,S018,HOME,1,6278,EMONEY
T0000001501,M0000246,2013-07-20,S004,FOOD,3,7486,EMONEY
T0000001502,M0000260,2013-07-20,S041,DAILY,4,985,CREDIT
T0000001503,M0000246,2013-07-21,S004,APPAREL,2,47883,DEBIT
T0000001504,M0000078,2013-07-22,S039,BOOKS,3,705,EMONEY
T0000001505,M0000246,2013-07-22,S013,HOME,1,15432,CASH
T0000001506,M0000256,2013-07-22,S016,ELECTRONICS,2,130486,DEBIT
T0000001507,M0000280,2013-07-22,S026,APPAREL,1,24865,CREDIT
T0000001508,M0000016,2013-07-23,S030,APPAREL,3,20050,CREDIT
T0000001509,M0000150,2013-07-23,S021,BOOKS,5,12960,CREDIT
T0000001510,M0000294,2013-07-23,S037,HOME,3,2469,DEBIT
T0000001511,M0000084,2013-07-24,S049,FOOD,5,4810,EMONEY
T0000001512,M0000128,2013-07-24,S015,APPAREL,3,26188,POINT
T0000001513,M0000059,2013-07-25,S039,FOOD,1,4851,CREDIT
T0000001514,M0000150,2013-07-25,S041,APPAREL,2,13485,EMONEY
T0000001515,M0000048,2013-07-26,S046,APPAREL,2,13664,CREDIT
T0000001516,M0000097,2013-07-26,S013,DAILY,3,1314,EMONEY
T0000001517,M0000048,2013-07-27,S006,FOOD,4,4234,CREDIT
T0000001518,M0000059,2013-07-27,S006,FOOD,2,2263,EMONEY
T0000001519,M0000131,2013-07-27,S001,BOOKS,2,11080,DEBIT
T0000001520,M0000048,2013-07-28,S044,HOME,3,21534,DEBIT
T0000001521,M0000141,2013-07-28,S013,FOOD,3,7551,CREDIT
T0000001522,M0000016,2013-07-30,S034,DAILY,1,4700,EMONEY
T0000001523,M0000136,2013-07-30,S039,FOOD,8,4632,CREDIT
T0000001524,M0000136,2013-07-31,S004,HOME,1,13383,EMONEY
T0000001525,M0000256,2013-07-31,S005,APPAREL,2,9069,CASH
T0000001526,M0000109,2013-08-01,S030,DAILY,3,668,DEBIT
T0000001527,M0000016,2013-08-02,S032,DAILY,5,2296,CASH
T0000001528,M0000042,2013-08-02,S007,ELECTRONICS,1,476,CASH
T0000001529,M0000084,2013-08-02,S003,FOOD,4,14295,EMONEY
T0000001530,M0000097,2013-08-02,S013,FOOD,5,3089,EMONEY
T0000001531,M0000256,2013-08-02,S012,HOME,2,21407,DEBIT
T0000001532,M0000097,2013-08-03,S012,DAILY,3,3546,CASH
T0000001533,M0000006,2013-08-04,S016,DAILY,6,2859,DEBIT
T0000001534,M0000042,2013-08-04,S043,DAILY,3,575,CREDIT
T0000001535,M0000079,2013-08-04,S038,HOME,3,33164,CREDIT
T0000001536,M0000268,2013-08-04,S040,FOOD,5,2616,DEBIT
T0000001537,M0000149,2013-08-05,S017,FOOD,5,5009,CASH
T0000001538,M0000006,2013-08-06,S042,DAILY,2,7763,EMONEY
T0000001539,M0000084,2013-08-06,S019,FOOD,4,4643,CASH
T0000001540,M0000140,2013-08-06,S019,FOOD,5,2200,CASH
T0000001541,M0000150,2013-08-06,S001,HOME,2,4995,POINT
T0000001542,M0000154,2013-08-06,S045,APPAREL,2,25652,POINT
T0000001543,M0000084,2013-08-07,S045,APPAREL,1,5970,CASH
T0000001544,M0000141,2013-08-07,S036,FOOD,7,3299,CASH
T0000001545,M0000256,2013-08-07,S023,DAILY,2,6910,CREDIT
T0000001546,M0000246,2013-08-08,S003,HOME,2,63247,CREDIT
T0000001547,M0000261,2013-08-08,S014,FOOD,6,6839,POINT
T0000001548,M0000059,2013-08-09,S050,DAILY,4,11249,CREDIT
T0000001549,M0000136,2013-08-09,S042,FOOD,4,14217,EMONEY
T0000001550,M0000128,2013-08-10,S050,HOME,1,12457,CREDIT
T0000001551,M0000006,2013-08-11,S048,FOOD,9,3439,DEBIT
T0000001552,M0000029,2013-08-11,S039,FOOD,6,3595,EMONEY
T0000001553,M0000084,2013-08-11,S008,DAILY,5,4272,CASH
T0000001554,M0000246,2013-08-11,S033,FOOD,5,11931,CREDIT
T0000001555,M0000071,2013-08-12,S027,APPAREL,1,10639,CREDIT
T0000001556,M0000141,2013-08-12,S021,APPAREL,1,3960,EMONEY
T0000001557,M0000184,2013-08-12,S033,FOOD,3,2315,CREDIT
T0000001558,M0000009,2013-08-14,S031,DAILY,6,3124,CREDIT
T0000001559,M0000162,2013-08-14,S049,HOME,3,15698,DEBIT
T0000001560,M0000141,2013-08-15,S022,FOOD,1,13834,CREDIT
T0000001561,M0000248,2013-08-15,S046,APPAREL,2,32459,CREDIT
T0000001562,M0000253,2013-08-15,S011,DAILY,1,29305,CREDIT
T0000001563,M0000052,2013-08-16,S042,ELECTRONICS,1,27864,CREDIT
T0000001564,M0000256,2013-08-16,S015,FOOD,3,22695,CREDIT
T0000001565,M0000059,2013-08-17,S036,HOME,2,24425,EMONEY
T0000001566,M0000253,2013-08-18,S019,APPAREL,2,31224,DEBIT
T0000001567,M0000261,2013-08-18,S009,FOOD,3,3707,EMONEY
T0000001568,M0000059,2013-08-19,S015,ELECTRONICS,1,28346,CASH
T0000001569,M0000097,2013-08-19,S023,DAILY,5,2281,CASH
T0000001570,M0000184,2013-08-19,S021,HOME,2,1228,CASH
T0000001571,M0000140,2013-08-20,S010,APPAREL,2,11575,CREDIT
T0000001572,M0000154,2013-08-20,S042,FOOD,2,2206,EMONEY
T0000001573,M0000256,2013-08-20,S037,FOOD,1,3091,EMONEY
T0000001574,M0000006,2013-08-21,S012,FOOD,6,4211,DEBIT
T0000001575,M0000035,2013-08-21,S050,FOOD,5,3059,CREDIT
T0000001576,M0000048,2013-08-21,S042,FOOD,5,10946,EMONEY
T0000001577,M0000084,2013-08-21,S011,APPAREL,2,14109,EMONEY
T0000001578,M0000154,2013-08-21,S041,APPAREL,2,9166,DEBIT
T0000001579,M0000162,2013-08-21,S043,ELECTRONICS,1,4827,CASH
T0000001580,M0000154,2013-08-22,S035,DAILY,3,4844,CASH
T0000001581,M0000184,2013-08-22,S011,FOOD,5,3285,CASH
T0000001582,M0000248,2013-08-22,S038,APPAREL,3,18354,CREDIT
T0000001583,M0000295,2013-08-22,S018,APPAREL,1,3929,POINT
T0000001584,M0000059,2013-08-23,S040,HOME,2,12697,CREDIT
T0000001585,M0000059,2013-08-23,S050,DAILY,2,7499,EMONEY
T0000001586,M0000140,2013-08-23,S024,DAILY,2,4821,CREDIT
T0000001587,M0000097,2013-08-24,S018,APPAREL,1,4128,EMONEY
T0000001588,M0000136,2013-08-24,S048,APPAREL,1,6482,CREDIT
T0000001589,M0000184,2013-08-24,S006,FOOD,2,12531,DEBIT
T0000001590,M0000246,2013-08-24,S031,ELECTRONICS,1,41178,CREDIT
T0000001591,M0000280,2013-08-24,S029,DAILY,6,2992,CREDIT
T0000001592,M0000048,2013-08-25,S050,FOOD,2,6154,DEBIT
T0000001593,M0000184,2013-08-25,S028,BOOKS,3,4946,POINT
T0000001594,M0000006,2013-08-26,S009,HOME,5,27858,CREDIT
T0000001595,M0000054,2013-08-26,S026,FOOD,6,1014,CREDIT
T0000001596,M0000184,2013-08-26,S043,ELECTRONICS,1,15879,POINT
T0000001597,M0000253,2013-08-26,S045,HOME,3,18704,DEBIT
T0000001598,M0000260,2013-08-26,S042,DAILY,5,1326,CREDIT
T0000001599,M0000256,2013-08-27,S032,DAILY,2,2070,CREDIT
T0000001600,M0000260,2013-08-27,S040,DAILY,3,2302,CREDIT
T0000001601,M0000022,2013-08-28,S046,FOOD,7,4330,EMONEY
T0000001602,M0000141,2013-08-28,S009,FOOD,6,1647,CREDIT
T0000001603,M0000154,2013-08-28,S005,APPAREL,2,3758,CASH
T0000001604,M0000059,2013-08-29,S011,ELECTRONICS,1,66781,CREDIT
T0000001605,M0000150,2013-08-29,S031,DAILY,2,5518,EMONEY
T0000001606,M0000006,2013-08-30,S012,APPAREL,3,10773,CASH
T0000001607,M0000079,2013-08-30,S036,APPAREL,3,8480,CREDIT
T0000001608,M0000022,2013-08-31,S041,FOOD,4,12845,CASH
T0000001609,M0000150,2013-08-31,S027,HOME,2,38218,CREDIT
T0000001610,M0000175,2013-08-31,S036,APPAREL,2,5703,EMONEY
T0000001611,M0000223,2013-08-31,S003,BOOKS,1,23156,EMONEY
T0000001612,M0000128,2013-09-01,S046,FOOD,4,2500,CASH
T0000001613,M0000150,2013-09-01,S008,HOME,2,60871,CREDIT
T0000001614,M0000059,2013-09-02,S041,DAILY,3,7235,DEBIT
T0000001615,M0000290,2013-09-02,S010,HOME,1,4785,CREDIT
T0000001616,M0000294,2013-09-02,S010,FOOD,5,6137,EMONEY
T0000001617,M0000295,2013-09-02,S005,FOOD,4,5189,EMONEY
T0000001618,M0000006,2013-09-03,S019,FOOD,4,788,DEBIT
T0000001619,M0000016,2013-09-03,S036,APPAREL,3,27500,CREDIT
T0000001620,M0000150,2013-09-03,S026,FOOD,3,22387,CREDIT
T0000001621,M0000006,2013-09-04,S008,FOOD,11,7726,CREDIT
T0000001622,M0000054,2013-09-04,S036,ELECTRONICS,2,14100,DEBIT
T0000001623,M0000141,2013-09-04,S039,FOOD,5,5632,CASH
T0000001624,M0000150,2013-09-05,S001,FOOD,4,17123,CASH
T0000001625,M0000256,2013-09-05,S046,APPAREL,2,14095,EMONEY
T0000001626,M0000141,2013-09-06,S016,FOOD,6,1485,CASH
T0000001627,M0000217,2013-09-06,S025,BOOKS,1,4465,DEBIT
T0000001628,M0000223,2013-09-06,S021,DAILY,2,6881,EMONEY
T0000001629,M0000253,2013-09-06,S044,FOOD,6,30650,EMONEY
T0000001630,M0000071,2013-09-07,S038,FOOD,3,13177,EMONEY
T0000001631,M0000184,2013-09-07,S050,BOOKS,4,9901,DEBIT
T0000001632,M0000256,2013-09-07,S011,BOOKS,3,24267,CREDIT
T0000001633,M0000034,2013-09-08,S026,FOOD,3,4205,CREDIT
T0000001634,M0000136,2013-09-08,S046,HOME,1,1201,CREDIT
T0000001635,M0000048,2013-09-10,S028,FOOD,4,2911,CREDIT
T0000001636,M0000154,2013-09-10,S037,FOOD,5,4020,EMONEY
T0000001637,M0000052,2013-09-11,S047,HOME,2,12524,CREDIT
T0000001638,M0000097,2013-09-11,S026,HOME,2,24406,DEBIT
T0000001639,M0000150,2013-09-12,S012,APPAREL,2,27744,CASH
T0000001640,M0000256,2013-09-12,S043,DAILY,1,1506,CASH
T0000001641,M0000256,2013-09-12,S018,FOOD,4,4495,EMONEY
T0000001642,M0000256,2013-09-12,S032,FOOD,8,6057,DEBIT
T0000001643,M0000117,2013-09-14,S045,FOOD,6,1788,CASH
T0000001644,M0000256,2013-09-14,S027,FOOD,4,19545,EMONEY
T0000001645,M0000256,2013-09-14,S021,HOME,1,38320,CASH
T0000001646,M0000048,2013-09-15,S039,FOOD,4,7820,CASH
T0000001647,M0000078,2013-09-15,S023,APPAREL,1,2970,CASH
T0000001648,M0000223,2013-09-16,S035,FOOD,2,2319,CREDIT
T0000001649,M0000256,2013-09-16,S042,BOOKS,3,8591,CREDIT
T0000001650,M0000294,2013-09-16,S005,APPAREL,1,712,DEBIT
T0000001651,M0000078,2013-09-18,S039,HOME,1,3319,CASH
T0000001652,M0000084,2013-09-18,S041,DAILY,2,7658,EMONEY
T0000001653,M0000097,2013-09-18,S049,BOOKS,3,3672,CREDIT
T0000001654,M0000117,2013-09-18,S033,FOOD,1,3135,EMONEY
T0000001655,M0000140,2013-09-18,S035,HOME,2,15947,EMONEY
T0000001656,M0000048,2013-09-20,S014,FOOD,2,13688,CASH
T0000001657,M0000084,2013-09-20,S015,DAILY,1,6642,EMONEY
T0000001658,M0000084,2013-09-20,S007,HOME,2,18211,CREDIT
T0000001659,M0000131,2013-09-20,S035,FOOD,4,9388,CASH
T0000001660,M0000136,2013-09-20,S031,FOOD,1,8880,CASH
T0000001661,M0000184,2013-09-20,S018,FOOD,4,4776,CREDIT
T0000001662,M0000256,2013-09-20,S003,APPAREL,1,36113,DEBIT
T0000001663,M0000261,2013-09-20,S047,FOOD,5,746,CASH
T0000001664,M0000084,2013-09-21,S040,FOOD,6,6075,CREDIT
T0000001665,M0000269,2013-09-21,S048,APPAREL,1,2177,CASH
T0000001666,M0000048,2013-09-22,S014,DAILY,2,6307,EMONEY
T0000001667,M0000136,2013-09-22,S029,HOME,4,17297,CREDIT
T0000001668,M0000140,2013-09-22,S034,FOOD,1,3087,CREDIT
T0000001669,M0000141,2013-09-24,S019,FOOD,2,6638,CREDIT
T0000001670,M0000016,2013-09-25,S039,FOOD,3,1047,EMONEY
T0000001671,M0000150,2013-09-25,S034,ELECTRONICS,1,65875,CREDIT
T0000001672,M0000150,2013-09-25,S002,FOOD,6,14971,DEBIT
T0000001673,M0000268,2013-09-25,S021,DAILY,3,1454,CREDIT
T0000001674,M0000278,2013-09-25,S019,APPAREL,1,22221,EMONEY
T0000001675,M0000009,2013-09-26,S025,APPAREL,4,29030,DEBIT
T0000001676,M0000141,2013-09-26,S049,FOOD,4,6852,CREDIT
T0000001677,M0000128,2013-09-27,S013,APPAREL,2,13897,EMONEY
T0000001678,M0000128,2013-09-27,S007,FOOD,3,3140,CREDIT
T0000001679,M0000136,2013-09-27,S008,APPAREL,1,10093,EMONEY
T0000001680,M0000150,2013-09-27,S038,BOOKS,3,7183,EMONEY
T0000001681,M0000223,2013-09-27,S032,HOME,2,64609,CREDIT
T0000001682,M0000048,2013-09-29,S036,FOOD,6,11992,CREDIT
T0000001683,M0000048,2013-09-29,S041,APPAREL,1,4980,CASH
T0000001684,M0000141,2013-09-29,S033,ELECTRONICS,1,14014,DEBIT
T0000001685,M0000269,2013-09-29,S001,HOME,1,6477,POINT
T0000001686,M0000016,2013-09-30,S028,FOOD,2,3756,CASH
T0000001687,M0000022,2013-09-30,S018,APPAREL,3,3522,CASH
T0000001688,M0000035,2013-09-30,S004,DAILY,6,3310,CREDIT
T0000001689,M0000141,2013-10-01,S001,FOOD,2,13000,EMONEY
T0000001690,M0000240,2013-10-01,S045,BOOKS,5,4525,POINT
T0000001691,M0000260,2013-10-01,S023,FOOD,4,1823,CASH
T0000001692,M0000266,2013-10-01,S018,HOME,2,8971,CREDIT
T0000001693,M0000253,2013-10-02,S002,APPAREL,2,33620,CASH
T0000001694,M0000280,2013-10-02,S047,FOOD,2,186,CREDIT
T0000001695,M0000042,2013-10-03,S026,APPAREL,1,332,CREDIT
T0000001696,M0000054,2013-10-03,S003,FOOD,2,926,CASH
T0000001697,M0000059,2013-10-03,S015,APPAREL,2,40413,CASH
T0000001698,M0000154,2013-10-03,S007,DAILY,5,1887,POINT
T0000001699,M0000059,2013-10-04,S003,HOME,2,15418,POINT
T0000001700,M0000071,2013-10-04,S005,APPAREL,1,42912,CASH
T0000001701,M0000128,2013-10-04,S007,DAILY,3,6748,CASH
T0000001702,M0000141,2013-10-04,S025,APPAREL,4,13458,EMONEY
T0000001703,M0000141,2013-10-04,S037,DAILY,4,3166,CREDIT
T0000001704,M0000253,2013-10-04,S039,APPAREL,1,55717,CREDIT
T0000001705,M0000256,2013-10-04,S044,FOOD,8,2308,EMONEY
T0000001706,M0000048,2013-10-05,S038,FOOD,2,7212,CASH
T0000001707,M0000162,2013-10-05,S031,APPAREL,5,10331,EMONEY
T0000001708,M0000154,2013-10-07,S001,FOOD,3,2388,CREDIT
T0000001709,M0000162,2013-10-07,S024,APPAREL,1,27892,CASH
T0000001710,M0000059,2013-10-08,S049,APPAREL,1,8849,EMONEY
T0000001711,M0000255,2013-10-08,S037,FOOD,5,24115,DEBIT
T0000001712,M0000048,2013-10-09,S047,FOOD,3,9619,EMONEY
T0000001713,M0000097,2013-10-09,S029,HOME,2,18723,EMONEY
T0000001714,M0000154,2013-10-09,S016,APPAREL,3,6993,CREDIT
T0000001715,M0000035,2013-10-10,S030,BOOKS,3,1979,CREDIT
T0000001716,M0000059,2013-10-10,S043,FOOD,6,22285,CASH
T0000001717,M0000136,2013-10-10,S016,APPAREL,2,3179,CREDIT
T0000001718,M0000109,2013-10-11,S020,HOME,6,3455,EMONEY
T0000001719,M0000184,2013-10-11,S003,BOOKS,1,20898,CREDIT
T0000001720,M0000223,2013-10-11,S018,ELECTRONICS,1,32582,CASH
T0000001721,M0000290,2013-10-11,S040,APPAREL,3,7101,CREDIT
T0000001722,M0000294,2013-10-11,S031,FOOD,1,3800,CASH
T0000001723,M0000059,2013-10-12,S019,FOOD,6,14539,POINT
T0000001724,M0000078,2013-10-13,S042,FOOD,5,521,CREDIT
T0000001725,M0000150,2013-10-14,S015,FOOD,4,13866,CREDIT
T0000001726,M0000175,2013-10-14,S033,BOOKS,6,6356,EMONEY
T0000001727,M0000269,2013-10-14,S028,APPAREL,5,2487,EMONEY
T0000001728,M0000059,2013-10-15,S036,DAILY,3,13024,EMONEY
T0000001729,M0000126,2013-10-15,S048,FOOD,5,1501,CREDIT
T0000001730,M0000175,2013-10-16,S050,DAILY,2,3772,DEBIT
T0000001731,M0000223,2013-10-16,S010,DAILY,6,14799,EMONEY
T0000001732,M0000294,2013-10-16,S012,DAILY,1,3356,CREDIT
T0000001733,M0000048,2013-10-17,S001,APPAREL,3,29162,EMONEY
T0000001734,M0000136,2013-10-17,S050,HOME,2,14196,CREDIT
T0000001735,M0000154,2013-10-17,S035,FOOD,2,16962,EMONEY
T0000001736,M0000246,2013-10-17,S026,FOOD,7,12099,CREDIT
T0000001737,M0000287,2013-10-17,S008,ELECTRONICS,1,39379,CREDIT
T0000001738,M0000295,2013-10-17,S037,FOOD,4,1222,CREDIT
T0000001739,M0000029,2013-10-19,S016,ELECTRONICS,2,21691,POINT
T0000001740,M0000117,2013-10-19,S037,FOOD,6,1332,CREDIT
T0000001741,M0000256,2013-10-19,S010,FOOD,3,3319,DEBIT
T0000001742,M0000084,2013-10-20,S027,FOOD,6,9702,CREDIT
T0000001743,M0000109,2013-10-20,S012,HOME,3,3822,CREDIT
T0000001744,M0000009,2013-10-21,S031,APPAREL,3,25208,CASH
T0000001745,M0000150,2013-10-21,S037,FOOD,5,13357,CASH
T0000001746,M0000256,2013-10-21,S038,DAILY,4,909,CREDIT
T0000001747,M0000009,2013-10-22,S049,APPAREL,2,20581,DEBIT
T0000001748,M0000059,2013-10-22,S015,DAILY,4,16402,CREDIT
T0000001749,M0000009,2013-10-23,S041,DAILY,2,27621,EMONEY
T0000001750,M0000022,2013-10-23,S045,FOOD,4,6482,EMONEY
T0000001751,M0000097,2013-10-23,S014,BOOKS,3,8132,CREDIT
T0000001752,M0000136,2013-10-23,S011,FOOD,4,8368,EMONEY
T0000001753,M0000141,2013-10-23,S019,DAILY,3,8185,CREDIT
T0000001754,M0000253,2013-10-23,S041,APPAREL,2,63328,CREDIT
T0000001755,M0000016,2013-10-24,S038,ELECTRONICS,1,8420,DEBIT
T0000001756,M0000048,2013-10-24,S024,FOOD,4,6438,CASH
T0000001757,M0000136,2013-10-24,S001,FOOD,6,2437,EMONEY
T0000001758,M0000149,2013-10-24,S027,FOOD,2,15754,CASH
T0000001759,M0000175,2013-10-24,S002,HOME,2,11566,CREDIT
T0000001760,M0000184,2013-10-24,S029,BOOKS,6,5311,DEBIT
T0000001761,M0000223,2013-10-24,S015,ELECTRONICS,2,52791,DEBIT
T0000001762,M0000246,2013-10-25,S033,FOOD,3,11047,CASH
T0000001763,M0000246,2013-10-25,S030,FOOD,1,12321,EMONEY
T0000001764,M0000059,2013-10-26,S016,FOOD,4,6076,CREDIT
T0000001765,M0000140,2013-10-26,S030,APPAREL,2,3316,CASH
T0000001766,M0000246,2013-10-26,S028,FOOD,4,3836,CREDIT
T0000001767,M0000131,2013-10-27,S025,DAILY,2,9461,CREDIT
T0000001768,M0000009,2013-10-28,S004,BOOKS,6,6377,CREDIT
T0000001769,M0000071,2013-10-28,S042,APPAREL,1,6768,DEBIT
T0000001770,M0000084,2013-10-28,S041,BOOKS,5,30369,CREDIT
T0000001771,M0000136,2013-10-28,S035,APPAREL,2,30027,POINT
T0000001772,M0000184,2013-10-28,S010,BOOKS,2,15378,CREDIT
T0000001773,M0000248,2013-10-28,S041,HOME,1,70541,CREDIT
T0000001774,M0000290,2013-10-28,S030,APPAREL,2,2144,CREDIT
T0000001775,M0000150,2013-10-29,S050,FOOD,5,18355,CREDIT
T0000001776,M0000193,2013-10-29,S037,DAILY,1,6036,CREDIT
T0000001777,M0000054,2013-10-30,S049,ELECTRONICS,1,7640,DEBIT
T0000001778,M0000150,2013-10-30,S029,FOOD,2,22413,DEBIT
T0000001779,M0000217,2013-10-30,S036,ELECTRONICS,2,17468,DEBIT
T0000001780,M0000052,2013-10-31,S028,FOOD,3,2024,DEBIT
T0000001781,M0000128,2013-10-31,S003,DAILY,2,1039,CASH
T0000001782,M0000131,2013-10-31,S022,BOOKS,4,21987,POINT
T0000001783,M0000150,2013-10-31,S004,APPAREL,1,11524,CREDIT
T0000001784,M0000253,2013-10-31,S037,FOOD,2,21653,POINT
T0000001785,M0000256,2013-10-31,S004,FOOD,3,7328,CREDIT
T0000001786,M0000256,2013-10-31,S007,DAILY,3,1659,POINT
T0000001787,M0000141,2013-11-01,S040,APPAREL,1,10687,CASH
T0000001788,M0000223,2013-11-01,S023,APPAREL,2,64121,CREDIT
T0000001789,M0000256,2013-11-01,S004,FOOD,3,7542,DEBIT
T0000001790,M0000266,2013-11-01,S019,FOOD,3,1989,CREDIT
T0000001791,M0000042,2013-11-02,S034,APPAREL,1,382,CASH
T0000001792,M0000141,2013-11-02,S035,FOOD,4,6114,CREDIT
T0000001793,M0000150,2013-11-02,S027,FOOD,3,14411,CASH
T0000001794,M0000248,2013-11-02,S027,FOOD,2,14557,DEBIT
T0000001795,M0000266,2013-11-03,S036,APPAREL,1,8997,POINT
T0000001796,M0000048,2013-11-04,S010,FOOD,3,4440,CASH
T0000001797,M0000136,2013-11-04,S030,FOOD,5,8944,CREDIT
T0000001798,M0000141,2013-11-04,S042,FOOD,3,631,EMONEY
T0000001799,M0000016,2013-11-05,S009,FOOD,6,5094,CREDIT
T0000001800,M0000223,2013-11-05,S005,FOOD,3,3048,CASH
T0000001801,M0000248,2013-11-05,S004,APPAREL,2,24506,EMONEY
T0000001802,M0000294,2013-11-05,S041,FOOD,7,6641,EMONEY
T0000001803,M0000035,2013-11-06,S040,FOOD,2,6615,CREDIT
T0000001804,M0000221,2013-11-06,S017,FOOD,2,6666,DEBIT
T0000001805,M0000006,2013-11-07,S009,APPAREL,2,11797,EMONEY
T0000001806,M0000141,2013-11-07,S028,DAILY,3,11046,CASH
T0000001807,M0000141,2013-11-07,S006,FOOD,3,6793,CASH
T0000001808,M0000029,2013-11-08,S020,DAILY,1,5387,DEBIT
T0000001809,M0000035,2013-11-08,S006,ELECTRONICS,1,3231,EMONEY
T0000001810,M0000059,2013-11-08,S016,DAILY,7,6105,CREDIT
T0000001811,M0000084,2013-11-08,S005,ELECTRONICS,1,59082,CREDIT
T0000001812,M0000009,2013-11-09,S049,DAILY,5,5651,EMONEY
T0000001813,M0000078,2013-11-09,S014,BOOKS,3,1770,CASH
T0000001814,M0000278,2013-11-09,S040,APPAREL,3,13441,CREDIT
T0000001815,M0000136,2013-11-12,S005,DAILY,2,16375,CREDIT
T0000001816,M0000150,2013-11-12,S030,DAILY,4,5632,CASH
T0000001817,M0000025,2013-11-13,S047,DAILY,3,3508,POINT
T0000001818,M0000034,2013-11-13,S040,FOOD,3,4937,CREDIT
T0000001819,M0000136,2013-11-13,S021,BOOKS,2,9653,CREDIT
T0000001820,M0000150,2013-11-13,S027,FOOD,4,8402,DEBIT
T0000001821,M0000246,2013-11-13,S049,DAILY,2,1840,CREDIT
T0000001822,M0000253,2013-11-14,S042,DAILY,3,5918,DEBIT
T0000001823,M0000260,2013-11-14,S028,FOOD,5,663,CREDIT
T0000001824,M0000290,2013-11-14,S010,APPAREL,1,2808,EMONEY
