enrollment_id,student_id,course_code,academic_year,final_grade,attendance_rate
E0000006014,S20190016,C0117,2019,D,66.6
E0000006015,S20190016,C0130,2019,D,78.9
E0000006016,S20190016,C0138,2019,F,33.0
E0000006017,S20190016,C0148,2019,B,64.9
E0000006018,S20190016,C0155,2019,F,36.1
E0000006019,S20190016,C0193,2019,C,55.8
E0000006020,S20190016,C0008,2020,W,21.9
E0000006021,S20190016,C0016,2020,C,84.3
E0000006022,S20190016,C0026,2020,C,87.8
E0000006023,S20190016,C0054,2020,C,82.2
E0000006024,S20190016,C0060,2020,C,74.1
E0000006025,S20190016,C0082,2020,D,44.4
E0000006026,S20190016,C0138,2020,B,72.1
E0000006027,S20190016,C0152,2020,A,92.7
E0000006028,S20190016,C0154,2020,C,61.4
E0000006029,S20190016,C0164,2020,B,63.0
E0000006030,S20190016,C0168,2020,B,85.8
E0000006031,S20190016,C0182,2020,C,78.4
E0000006032,S20190016,C0056,2021,C,65.7
E0000006033,S20190016,C0062,2021,F,36.9
E0000006034,S20190016,C0081,2021,S,97.3
E0000006035,S20190016,C0086,2021,A,86.0
E0000006036,S20190016,C0095,2021,A,80.7
E0000006037,S20190016,C0103,2021,B,71.8
E0000006038,S20190016,C0124,2021,B,68.2
E0000006039,S20190016,C0127,2021,B,84.7
E0000006040,S20190016,C0135,2021,A,88.7
E0000006041,S20190016,C0136,2021,F,35.4
E0000006042,S20190016,C0140,2021,D,43.9
E0000006043,S20190016,C0149,2021,C,63.6
E0000006044,S20190016,C0181,2021,W,26.2
E0000006045,S20190016,C0007,2022,C,79.6
E0000006046,S20190016,C0011,2022,A,89.0
E0000006047,S20190016,C0031,2022,C,70.9
E0000006048,S20190016,C0053,2022,D,66.5
E0000006049,S20190016,C0096,2022,A,82.5
E0000006050,S20190016,C0136,2022,C,56.6
E0000006051,S20190016,C0193,2022,A,88.8
E0000006052,S20190017,C0009,2019,A,83.8
E0000006053,S20190017,C0042,2019,B,80.4
E0000006054,S20190017,C0078,2019,B,69.5
E0000006055,S20190017,C0119,2019,A,98.1
E0000006056,S20190017,C0121,2019,B,73.8
E0000006057,S20190017,C0155,2019,F,38.2
E0000006058,S20190017,C0163,2019,B,62.4
E0000006059,S20190017,C0166,2019,C,68.7
E0000006060,S20190017,C0170,2019,F,44.7
E0000006061,S20190017,C0175,2019,D,55.2
E0000006062,S20190017,C0179,2019,A,82.1
E0000006063,S20190017,C0078,2020,A,92.1
E0000006064,S20190017,C0123,2020,A,89.6
E0000006065,S20190017,C0140,2020,A,84.1
E0000006066,S20190017,C0147,2020,B,71.8
E0000006067,S20190017,C0172,2020,D,62.5
E0000006068,S20190017,C0174,2020,A,96.5
E0000006069,S20190017,C0009,2021,A,82.7
E0000006070,S20190017,C0031,2021,D,76.3
E0000006071,S20190017,C0053,2021,S,91.8
E0000006072,S20190017,C0079,2021,A,80.2
E0000006073,S20190017,C0088,2021,S,94.2
E0000006074,S20190017,C0134,2021,B,80.4
E0000006075,S20190017,C0140,2021,A,97.5
E0000006076,S20190017,C0144,2021,B,75.0
E0000006077,S20190017,C0156,2021,A,82.3
E0000006078,S20190017,C0178,2021,A,86.3
E0000006079,S20190017,C0188,2021,C,80.6
E0000006080,S20190017,C0061,2022,A,80.1
E0000006081,S20190017,C0089,2022,A,84.7
E0000006082,S20190017,C0094,2022,C,70.4
E0000006083,S20190017,C0095,2022,C,89.9
E0000006084,S20190017,C0102,2022,S,93.9
E0000006085,S20190017,C0159,2022,C,82.5
E0000006086,S20190017,C0173,2022,A,95.3
E0000006087,S20190017,C0187,2022,A,90.2
E0000006088,S20190017,C0198,2022,A,98.3
E0000006089,S20190017,C0030,2023,C,60.2
E0000006090,S20190017,C0049,2023,C,70.2
E0000006091,S20190017,C0061,2023,D,74.9
E0000006092,S20190017,C0072,2023,W,16.3
E0000006093,S20190017,C0073,2023,S,98.0
E0000006094,S20190017,C0075,2023,C,64.9
E0000006095,S20190017,C0085,2023,C,51.9
E0000006096,S20190017,C0107,2023,C,70.8
E0000006097,S20190017,C0139,2023,S,92.0
E0000006098,S20190017,C0150,2023,C,50.2
E0000006099,S20190017,C0159,2023,B,80.4
E0000006100,S20190017,C0164,2023,D,50.3
E0000006101,S20190017,C0020,2024,C,76.1
E0000006102,S20190017,C0042,2024,B,75.4
E0000006103,S20190017,C0045,2024,A,87.2
E0000006104,S20190017,C0059,2024,D,79.6
E0000006105,S20190017,C0082,2024,A,81.6
E0000006106,S20190017,C0107,2024,D,56.8
E0000006107,S20190017,C0180,2024,C,76.1
E0000006108,S20190018,C0002,2019,A,90.5
E0000006109,S20190018,C0018,2019,C,76.6
E0000006110,S20190018,C0028,2019,B,77.4
E0000006111,S20190018,C0029,2019,C,67.5
E0000006112,S20190018,C0052,2019,B,77.9
E0000006113,S20190018,C0076,2019,A,95.4
E0000006114,S20190018,C0114,2019,C,69.1
E0000006115,S20190018,C0163,2019,C,86.9
E0000006116,S20190018,C0174,2019,A,83.0
E0000006117,S20190018,C0051,2020,S,90.4
E0000006118,S20190018,C0071,2020,A,84.2
E0000006119,S20190018,C0079,2020,S,99.4
E0000006120,S20190018,C0111,2020,A,99.7
E0000006121,S20190018,C0148,2020,C,61.3
E0000006122,S20190018,C0165,2020,A,80.1
E0000006123,S20190018,C0169,2020,C,89.6
E0000006124,S20190018,C0195,2020,C,74.6
E0000006125,S20190018,C0027,2021,C,63.9
E0000006126,S20190018,C0050,2021,B,69.4
E0000006127,S20190018,C0098,2021,B,67.3
E0000006128,S20190018,C0103,2021,C,67.0
E0000006129,S20190018,C0136,2021,B,80.5
E0000006130,S20190018,C0145,2021,B,62.2
E0000006131,S20190018,C0156,2021,B,78.2
E0000006132,S20190018,C0187,2021,D,70.3
E0000006133,S20190018,C0033,2022,D,56.0
E0000006134,S20190018,C0120,2022,B,72.6
E0000006135,S20190018,C0122,2022,B,96.3
E0000006136,S20190018,C0124,2022,C,75.6
E0000006137,S20190019,C0026,2019,B,87.6
E0000006138,S20190019,C0034,2019,F,35.7
E0000006139,S20190019,C0064,2019,B,93.7
E0000006140,S20190019,C0073,2019,A,82.5
E0000006141,S20190019,C0134,2019,F,38.8
E0000006142,S20190019,C0154,2019,C,59.7
E0000006143,S20190019,C0173,2019,A,95.2
E0000006144,S20190019,C0177,2019,B,82.8
E0000006145,S20190019,C0014,2020,A,95.0
E0000006146,S20190019,C0032,2020,D,53.1
E0000006147,S20190019,C0073,2020,B,87.0
E0000006148,S20190019,C0081,2020,D,71.2
E0000006149,S20190019,C0097,2020,W,14.2
E0000006150,S20190019,C0106,2020,A,90.6
E0000006151,S20190019,C0128,2020,C,60.9
E0000006152,S20190019,C0132,2020,A,86.0
E0000006153,S20190019,C0147,2020,A,84.0
E0000006154,S20190019,C0183,2020,C,59.3
E0000006155,S20190019,C0191,2020,D,51.8
E0000006156,S20190019,C0001,2021,B,91.5
E0000006157,S20190019,C0010,2021,B,75.7
E0000006158,S20190019,C0014,2021,A,95.6
E0000006159,S20190019,C0046,2021,C,74.9
E0000006160,S20190019,C0048,2021,B,74.0
E0000006161,S20190019,C0074,2021,A,86.9
E0000006162,S20190019,C0075,2021,W,24.9
E0000006163,S20190019,C0094,2021,A,98.9
E0000006164,S20190019,C0100,2021,A,88.9
E0000006165,S20190019,C0117,2021,B,82.8
E0000006166,S20190019,C0127,2021,C,84.7
E0000006167,S20190019,C0140,2021,S,96.2
E0000006168,S20190019,C0184,2021,S,99.3
E0000006169,S20190019,C0034,2022,D,67.3
E0000006170,S20190019,C0037,2022,C,56.3
E0000006171,S20190019,C0064,2022,B,85.3
E0000006172,S20190019,C0092,2022,D,52.6
E0000006173,S20190019,C0114,2022,W,15.9
E0000006174,S20190019,C0116,2022,S,92.6
E0000006175,S20190019,C0123,2022,D,52.5
E0000006176,S20190019,C0127,2022,C,89.1
E0000006177,S20190019,C0138,2022,S,90.9
E0000006178,S20190019,C0141,2022,C,82.2
E0000006179,S20190019,C0145,2022,S,95.5
E0000006180,S20190019,C0059,2023,F,49.0
E0000006181,S20190019,C0075,2023,D,50.1
E0000006182,S20190019,C0092,2023,C,61.3
E0000006183,S20190019,C0107,2023,F,42.6
E0000006184,S20190019,C0122,2023,A,98.2
E0000006185,S20190019,C0131,2023,D,58.0
E0000006186,S20190019,C0140,2023,C,71.9
E0000006187,S20190019,C0141,2023,C,76.8
E0000006188,S20190019,C0092,2024,B,86.1
E0000006189,S20190019,C0093,2024,F,31.0
E0000006190,S20190019,C0126,2024,A,81.4
E0000006191,S20190019,C0140,2024,W,17.0
E0000006192,S20190019,C0179,2024,A,97.5
E0000006193,S20190019,C0189,2024,F,43.4
E0000006194,S20190019,C0200,2024,C,88.6
E0000006195,S20190020,C0069,2019,A,81.6
E0000006196,S20190020,C0163,2019,B,92.2
E0000006197,S20190020,C0175,2019,B,84.5
E0000006198,S20190020,C0191,2019,F,49.4
E0000006199,S20190020,C0198,2019,B,65.1
E0000006200,S20190020,C0016,2020,C,52.4
E0000006201,S20190020,C0036,2020,S,91.0
E0000006202,S20190020,C0048,2020,W,26.4
E0000006203,S20190020,C0078,2020,C,72.5
E0000006204,S20190020,C0128,2020,C,72.3
E0000006205,S20190020,C0173,2020,B,93.3
E0000006206,S20190020,C0174,2020,C,80.1
E0000006207,S20190020,C0179,2020,B,79.0
E0000006208,S20190020,C0028,2021,F,42.7
E0000006209,S20190020,C0030,2021,B,74.0
E0000006210,S20190020,C0043,2021,A,87.8
E0000006211,S20190020,C0057,2021,A,86.2
E0000006212,S20190020,C0076,2021,C,64.7
E0000006213,S20190020,C0117,2021,C,67.8
E0000006214,S20190020,C0164,2021,S,95.0
E0000006215,S20190020,C0186,2021,B,95.4
E0000006216,S20190020,C0188,2021,C,51.7
E0000006217,S20190020,C0018,2022,D,45.9
E0000006218,S20190020,C0024,2022,C,78.3
E0000006219,S20190020,C0026,2022,C,74.8
E0000006220,S20190020,C0067,2022,A,91.8
E0000006221,S20190020,C0088,2022,C,73.2
E0000006222,S20190020,C0096,2022,A,89.6
E0000006223,S20190020,C0115,2022,B,83.3
E0000006224,S20190020,C0125,2022,A,89.4
E0000006225,S20190020,C0149,2022,W,19.5
E0000006226,S20190021,C0048,2019,A,87.1
E0000006227,S20190021,C0083,2019,S,97.9
E0000006228,S20190021,C0121,2019,C,58.3
E0000006229,S20190021,C0132,2019,C,72.7
E0000006230,S20190021,C0136,2019,A,93.1
E0000006231,S20190021,C0187,2019,S,94.6
E0000006232,S20190021,C0189,2019,C,76.4
E0000006233,S20190021,C0022,2020,D,40.0
E0000006234,S20190021,C0023,2020,B,92.3
E0000006235,S20190021,C0079,2020,D,52.9
E0000006236,S20190021,C0116,2020,B,75.3
E0000006237,S20190021,C0167,2020,S,95.8
E0000006238,S20190021,C0186,2020,S,90.2
E0000006239,S20190021,C0002,2021,F,11.8
E0000006240,S20190021,C0003,2021,A,81.3
E0000006241,S20190021,C0039,2021,A,93.6
E0000006242,S20190021,C0082,2021,A,80.2
E0000006243,S20190021,C0143,2021,B,80.8
E0000006244,S20190021,C0149,2021,D,69.6
E0000006245,S20190021,C0167,2021,C,59.1
E0000006246,S20190021,C0003,2022,W,22.4
E0000006247,S20190021,C0005,2022,D,62.2
E0000006248,S20190021,C0026,2022,B,84.2
E0000006249,S20190021,C0041,2022,F,36.5
E0000006250,S20190021,C0049,2022,A,80.4
E0000006251,S20190021,C0054,2022,W,16.2
E0000006252,S20190021,C0081,2022,C,77.8
E0000006253,S20190021,C0082,2022,B,76.9
E0000006254,S20190021,C0087,2022,F,19.8
E0000006255,S20190021,C0103,2022,C,79.5
E0000006256,S20190021,C0125,2022,S,98.4
E0000006257,S20190021,C0130,2022,B,62.0
E0000006258,S20190021,C0148,2022,A,81.7
E0000006259,S20190021,C0155,2022,D,61.5
E0000006260,S20190021,C0164,2022,B,69.0
E0000006261,S20190021,C0167,2022,C,68.6
E0000006262,S20190021,C0180,2022,C,50.8
E0000006263,S20190021,C0185,2022,B,80.8
E0000006264,S20190022,C0009,2019,C,89.1
E0000006265,S20190022,C0050,2019,D,52.2
E0000006266,S20190022,C0055,2019,B,68.6
E0000006267,S20190022,C0073,2019,D,48.3
E0000006268,S20190022,C0078,2019,F,40.8
E0000006269,S20190022,C0096,2019,A,80.4
E0000006270,S20190022,C0101,2019,B,84.6
E0000006271,S20190022,C0132,2019,F,23.0
E0000006272,S20190022,C0147,2019,C,76.0
E0000006273,S20190022,C0166,2019,B,61.5
E0000006274,S20190022,C0172,2019,B,85.0
E0000006275,S20190022,C0005,2020,C,57.5
E0000006276,S20190022,C0021,2020,D,75.3
E0000006277,S20190022,C0029,2020,B,67.0
E0000006278,S20190022,C0113,2020,B,79.0
E0000006279,S20190022,C0135,2020,A,97.8
E0000006280,S20190022,C0152,2020,S,97.6
E0000006281,S20190022,C0175,2020,F,33.5
E0000006282,S20190022,C0186,2020,D,47.9
E0000006283,S20190022,C0199,2020,A,85.0
E0000006284,S20190022,C0012,2021,C,66.1
E0000006285,S20190022,C0037,2021,C,72.6
E0000006286,S20190022,C0060,2021,B,76.2
E0000006287,S20190022,C0091,2021,D,48.4
E0000006288,S20190022,C0116,2021,F,33.0
E0000006289,S20190022,C0126,2021,A,81.1
E0000006290,S20190022,C0144,2021,S,96.7
E0000006291,S20190022,C0162,2021,S,92.0
E0000006292,S20190022,C0175,2021,A,90.2
E0000006293,S20190022,C0183,2021,B,60.1
E0000006294,S20190022,C0193,2021,D,58.1
E0000006295,S20190022,C0200,2021,A,98.7
E0000006296,S20190022,C0032,2022,S,90.9
E0000006297,S20190022,C0047,2022,A,86.7
E0000006298,S20190022,C0050,2022,C,77.8
E0000006299,S20190022,C0080,2022,A,81.9
E0000006300,S20190022,C0148,2022,S,90.7
E0000006301,S20190022,C0163,2022,B,76.9
E0000006302,S20190022,C0173,2022,B,68.5
E0000006303,S20190023,C0021,2019,C,69.6
E0000006304,S20190023,C0051,2019,B,76.9
E0000006305,S20190023,C0120,2019,B,82.5
E0000006306,S20190023,C0130,2019,C,86.5
E0000006307,S20190023,C0132,2019,B,60.0
E0000006308,S20190023,C0133,2019,D,74.9
E0000006309,S20190023,C0148,2019,C,70.1
E0000006310,S20190023,C0171,2019,B,64.3
E0000006311,S20190023,C0173,2019,F,30.1
E0000006312,S20190023,C0023,2020,D,56.3
E0000006313,S20190023,C0038,2020,A,81.5
E0000006314,S20190023,C0045,2020,D,49.4
E0000006315,S20190023,C0048,2020,D,69.0
E0000006316,S20190023,C0081,2020,B,81.2
E0000006317,S20190023,C0100,2020,A,97.9
E0000006318,S20190023,C0104,2020,D,50.5
E0000006319,S20190023,C0121,2020,S,91.9
E0000006320,S20190023,C0123,2020,A,82.0
E0000006321,S20190023,C0138,2020,S,90.7
E0000006322,S20190023,C0151,2020,C,75.6
E0000006323,S20190023,C0157,2020,C,67.7
E0000006324,S20190023,C0023,2021,B,98.8
E0000006325,S20190023,C0030,2021,S,99.6
E0000006326,S20190023,C0076,2021,A,92.2
E0000006327,S20190023,C0086,2021,S,99.2
E0000006328,S20190023,C0116,2021,A,90.6
E0000006329,S20190023,C0123,2021,A,83.9
E0000006330,S20190023,C0176,2021,D,45.9
E0000006331,S20190023,C0179,2021,B,84.0
E0000006332,S20190023,C0191,2021,A,93.9
E0000006333,S20190023,C0007,2022,B,66.7
E0000006334,S20190023,C0037,2022,B,81.0
E0000006335,S20190023,C0053,2022,C,79.1
E0000006336,S20190023,C0055,2022,C,71.7
E0000006337,S20190023,C0078,2022,B,89.5
E0000006338,S20190023,C0086,2022,B,83.7
E0000006339,S20190023,C0100,2022,D,41.7
E0000006340,S20190023,C0102,2022,S,94.8
E0000006341,S20190023,C0161,2022,S,93.5
E0000006342,S20190023,C0185,2022,S,96.2
E0000006343,S20190023,C0197,2022,S,98.5
E0000006344,S20190024,C0026,2019,C,53.6
E0000006345,S20190024,C0046,2019,C,60.2
E0000006346,S20190024,C0052,2019,A,88.9
E0000006347,S20190024,C0064,2019,C,66.8
E0000006348,S20190024,C0073,2019,B,84.3
E0000006349,S20190024,C0098,2019,D,73.0
E0000006350,S20190024,C0142,2019,D,79.3
E0000006351,S20190024,C0151,2019,D,72.8
E0000006352,S20190024,C0154,2019,A,98.7
E0000006353,S20190024,C0176,2019,B,68.4
E0000006354,S20190024,C0182,2019,F,42.3
E0000006355,S20190024,C0190,2019,C,65.4
E0000006356,S20190024,C0001,2020,A,81.3
E0000006357,S20190024,C0017,2020,B,76.2
E0000006358,S20190024,C0019,2020,C,59.0
E0000006359,S20190024,C0051,2020,B,85.4
E0000006360,S20190024,C0079,2020,A,80.0
E0000006361,S20190024,C0093,2020,S,99.7
E0000006362,S20190024,C0130,2020,B,71.1
E0000006363,S20190024,C0151,2020,A,89.5
E0000006364,S20190024,C0156,2020,B,90.8
E0000006365,S20190024,C0163,2020,C,75.0
E0000006366,S20190024,C0173,2020,C,62.0
E0000006367,S20190024,C0009,2021,W,9.3
E0000006368,S20190024,C0021,2021,A,84.1
E0000006369,S20190024,C0024,2021,D,66.0
E0000006370,S20190024,C0029,2021,C,76.4
E0000006371,S20190024,C0047,2021,C,50.4
E0000006372,S20190024,C0070,2021,S,90.2
E0000006373,S20190024,C0081,2021,C,62.9
E0000006374,S20190024,C0083,2021,B,70.6
E0000006375,S20190024,C0090,2021,C,66.5
E0000006376,S20190024,C0138,2021,A,92.1
E0000006377,S20190024,C0142,2021,F,32.8
E0000006378,S20190024,C0156,2021,A,96.8
E0000006379,S20190024,C0164,2021,A,93.4
E0000006380,S20190024,C0179,2021,S,95.8
E0000006381,S20190024,C0190,2021,B,78.2
E0000006382,S20190024,C0019,2022,F,42.9
E0000006383,S20190024,C0031,2022,S,92.1
E0000006384,S20190024,C0041,2022,C,62.6
E0000006385,S20190024,C0069,2022,S,91.6
E0000006386,S20190024,C0124,2022,A,89.5
E0000006387,S20190024,C0125,2022,C,67.7
E0000006388,S20190024,C0128,2022,B,76.5
E0000006389,S20190024,C0135,2022,F,49.5
E0000006390,S20190024,C0138,2022,S,98.4
E0000006391,S20190024,C0139,2022,D,53.6
E0000006392,S20190024,C0145,2022,D,61.1
E0000006393,S20190024,C0159,2022,F,32.4
E0000006394,S20190025,C0026,2019,F,25.9
E0000006395,S20190025,C0045,2019,C,89.1
E0000006396,S20190025,C0048,2019,F,43.0
E0000006397,S20190025,C0056,2019,B,92.1
E0000006398,S20190025,C0057,2019,S,94.4
E0000006399,S20190025,C0060,2019,D,66.1
E0000006400,S20190025,C0072,2019,C,73.9
E0000006401,S20190025,C0078,2019,C,68.8
E0000006402,S20190025,C0121,2019,B,71.7
E0000006403,S20190025,C0129,2019,S,97.1
E0000006404,S20190025,C0143,2019,A,80.7
E0000006405,S20190025,C0144,2019,S,93.0
E0000006406,S20190025,C0145,2019,B,70.6
E0000006407,S20190025,C0155,2019,D,69.2
E0000006408,S20190025,C0161,2019,B,63.7
E0000006409,S20190025,C0005,2020,B,81.1
E0000006410,S20190025,C0006,2020,B,77.0
E0000006411,S20190025,C0008,2020,C,87.1
E0000006412,S20190025,C0028,2020,F,43.7
E0000006413,S20190025,C0035,2020,B,94.3
E0000006414,S20190025,C0064,2020,C,73.6
E0000006415,S20190025,C0090,2020,A,82.5
E0000006416,S20190025,C0100,2020,C,66.6
E0000006417,S20190025,C0105,2020,A,82.7
E0000006418,S20190025,C0113,2020,C,62.9
E0000006419,S20190025,C0150,2020,D,49.3
E0000006420,S20190025,C0166,2020,A,88.5
E0000006421,S20190025,C0167,2020,D,74.5
E0000006422,S20190025,C0169,2020,W,27.4
E0000006423,S20190025,C0172,2020,C,64.7
E0000006424,S20190025,C0174,2020,B,61.8
E0000006425,S20190025,C0047,2021,F,47.0
E0000006426,S20190025,C0053,2021,D,68.5
E0000006427,S20190025,C0131,2021,A,88.9
E0000006428,S20190025,C0145,2021,D,70.8
E0000006429,S20190025,C0160,2021,W,28.6
E0000006430,S20190025,C0180,2021,D,60.3
E0000006431,S20190025,C0182,2021,D,53.9
E0000006432,S20190025,C0200,2021,A,95.2
E0000006433,S20190025,C0014,2022,F,41.2
E0000006434,S20190025,C0127,2022,C,70.8
E0000006435,S20190025,C0129,2022,C,72.0
E0000006436,S20190025,C0130,2022,C,51.9
E0000006437,S20190025,C0133,2022,S,97.2
E0000006438,S20190025,C0142,2022,B,74.2
E0000006439,S20190025,C0161,2022,D,50.8
E0000006440,S20190025,C0187,2022,A,88.5
E0000006441,S20190025,C0189,2022,C,60.2
E0000006442,S20190025,C0192,2022,F,48.1
E0000006443,S20190026,C0004,2019,D,49.6
E0000006444,S20190026,C0044,2019,A,89.5
E0000006445,S20190026,C0052,2019,B,85.9
E0000006446,S20190026,C0060,2019,B,79.0
E0000006447,S20190026,C0070,2019,A,82.8
E0000006448,S20190026,C0114,2019,F,34.9
E0000006449,S20190026,C0120,2019,F,48.6
E0000006450,S20190026,C0142,2019,C,79.6
E0000006451,S20190026,C0152,2019,B,88.2
E0000006452,S20190026,C0154,2019,C,71.9
E0000006453,S20190026,C0174,2019,W,5.8
E0000006454,S20190026,C0175,2019,A,82.8
E0000006455,S20190026,C0181,2019,D,75.1
E0000006456,S20190026,C0186,2019,C,65.3
E0000006457,S20190026,C0196,2019,F,38.3
E0000006458,S20190026,C0008,2020,D,52.7
E0000006459,S20190026,C0029,2020,A,87.8
E0000006460,S20190026,C0082,2020,B,77.3
E0000006461,S20190026,C0090,2020,D,75.5
E0000006462,S20190026,C0119,2020,W,15.4
E0000006463,S20190026,C0132,2020,C,63.6
E0000006464,S20190026,C0154,2020,C,59.1
E0000006465,S20190026,C0169,2020,C,65.7
E0000006466,S20190026,C0011,2021,F,43.6
E0000006467,S20190026,C0032,2021,D,71.1
E0000006468,S20190026,C0039,2021,C,75.2
E0000006469,S20190026,C0065,2021,C,50.2
E0000006470,S20190026,C0095,2021,F,41.8
E0000006471,S20190026,C0114,2021,A,99.2
E0000006472,S20190026,C0131,2021,B,65.6
E0000006473,S20190026,C0132,2021,B,74.9
E0000006474,S20190026,C0146,2021,D,70.0
E0000006475,S20190026,C0151,2021,C,64.9
E0000006476,S20190026,C0166,2021,B,91.7
E0000006477,S20190026,C0171,2021,C,50.6
E0000006478,S20190026,C0179,2021,D,78.8
E0000006479,S20190026,C0016,2022,C,61.6
E0000006480,S20190026,C0019,2022,C,65.8
E0000006481,S20190026,C0028,2022,C,69.9
E0000006482,S20190026,C0053,2022,B,79.9
E0000006483,S20190026,C0090,2022,F,15.6
E0000006484,S20190026,C0124,2022,D,64.4
E0000006485,S20190026,C0126,2022,B,61.8
E0000006486,S20190026,C0135,2022,C,73.3
E0000006487,S20190026,C0149,2022,S,95.5
E0000006488,S20190026,C0171,2022,F,45.6
E0000006489,S20190026,C0182,2022,B,86.9
E0000006490,S20190026,C0187,2022,B,72.0
E0000006491,S20190027,C0003,2019,B,60.1
E0000006492,S20190027,C0007,2019,B,75.9
E0000006493,S20190027,C0021,2019,F,36.3
E0000006494,S20190027,C0078,2019,B,94.2
E0000006495,S20190027,C0099,2019,C,76.6
E0000006496,S20190027,C0114,2019,W,21.6
E0000006497,S20190027,C0156,2019,S,91.9
E0000006498,S20190027,C0192,2019,A,84.0
E0000006499,S20190027,C0021,2020,C,54.4
E0000006500,S20190027,C0055,2020,B,70.0
E0000006501,S20190027,C0097,2020,D,59.6
E0000006502,S20190027,C0099,2020,A,81.4
E0000006503,S20190027,C0105,2020,C,65.4
E0000006504,S20190027,C0123,2020,D,59.1
E0000006505,S20190027,C0163,2020,W,4.0
E0000006506,S20190027,C0173,2020,A,84.8
E0000006507,S20190027,C0175,2020,C,73.0
E0000006508,S20190027,C0182,2020,C,74.3
E0000006509,S20190027,C0183,2020,C,65.5
E0000006510,S20190027,C0007,2021,S,93.6
E0000006511,S20190027,C0011,2021,W,15.9
E0000006512,S20190027,C0013,2021,B,89.6
E0000006513,S20190027,C0027,2021,A,98.5
E0000006514,S20190027,C0035,2021,B,64.4
E0000006515,S20190027,C0046,2021,S,93.1
E0000006516,S20190027,C0052,2021,A,81.6
E0000006517,S20190027,C0069,2021,B,89.5
E0000006518,S20190027,C0070,2021,B,94.7
E0000006519,S20190027,C0085,2021,W,26.3
E0000006520,S20190027,C0088,2021,C,58.3
E0000006521,S20190027,C0104,2021,C,60.0
E0000006522,S20190027,C0123,2021,C,76.0
E0000006523,S20190027,C0124,2021,B,63.3
E0000006524,S20190027,C0125,2021,C,64.1
E0000006525,S20190027,C0018,2022,B,71.1
E0000006526,S20190027,C0026,2022,W,27.2
E0000006527,S20190027,C0041,2022,B,69.9
E0000006528,S20190027,C0047,2022,A,84.1
E0000006529,S20190027,C0048,2022,A,81.2
E0000006530,S20190027,C0054,2022,A,82.4
E0000006531,S20190027,C0063,2022,D,62.8
E0000006532,S20190027,C0087,2022,B,64.9
E0000006533,S20190027,C0096,2022,A,97.0
E0000006534,S20190027,C0124,2022,B,86.5
E0000006535,S20190027,C0135,2022,F,42.6
E0000006536,S20190027,C0171,2022,A,87.8
E0000006537,S20190028,C0023,2019,C,77.5
E0000006538,S20190028,C0052,2019,F,49.4
E0000006539,S20190028,C0066,2019,B,98.1
E0000006540,S20190028,C0082,2019,A,88.2
E0000006541,S20190028,C0088,2019,F,35.2
E0000006542,S20190028,C0099,2019,C,58.4
E0000006543,S20190028,C0101,2019,D,54.9
E0000006544,S20190028,C0146,2019,B,88.9
E0000006545,S20190028,C0162,2019,B,75.8
E0000006546,S20190028,C0166,2019,D,71.5
E0000006547,S20190028,C0006,2020,S,97.7
E0000006548,S20190028,C0009,2020,B,83.3
E0000006549,S20190028,C0021,2020,C,71.0
E0000006550,S20190028,C0048,2020,S,90.4
E0000006551,S20190028,C0119,2020,B,77.7
E0000006552,S20190028,C0165,2020,A,91.8
E0000006553,S20190028,C0183,2020,C,70.1
E0000006554,S20190028,C0001,2021,F,36.4
E0000006555,S20190028,C0066,2021,A,80.5
E0000006556,S20190028,C0088,2021,C,67.3
E0000006557,S20190028,C0089,2021,C,70.7
